index,src,mt,ref,pe,human_score,system,doc_id,sys_doc_id,dp_runs_scores
58,"These event objects will also flow directly to the target object, without participating in the capture and bubbling phases.","Tyto objekty události bude natékat buď přímo na cílový objekt, aniž by se účastní fáze zachycení a bublinovou fázi.","Tyto objekty události budou také procházet přímo do objektu cíle, aniž by se účastnily fází zachycení nebo probublávání.","Tyto objekty události také míří přímo na cílový objekt, aniž by museli procházet fázemi zachycení a bublin.",0.4210526315789473,smt,1,1_smt,0.33962932229042053|0.4976021945476532|0.44227054715156555|0.5502235889434814|0.47931644320487976
59,Drag on the Stage.,Přetáhněte na vymezené ploše.,Táhněte myší ve vymezené ploše.,Přetáhněte na vymezené ploše.,0.0,smt,1,1_smt,0.08742895722389221|0.18312227725982666|0.28540340065956116|0.2882412374019623|0.21503469347953796
60,Select an object or group (or target a layer in the Layers panel).,Vyberte objekt nebo skupinu (nebo v panelu vrstvy nastavte jako cíl vrstvu).,Vyberte objekt nebo skupinu (nebo v panelu Vrstvy nastavte vrstvu jako cíl operace).,Vyberte objekt nebo skupinu (nebo v panelu Vrstvy nastavte jako cíl vrstvu).,0.0,smt,1,1_smt,0.024893801659345627|0.06140374392271042|0.04119085893034935|0.10810313373804092|0.08675794303417206
61,The Paint Bucket tool fills adjacent pixels that are similar in color value to the pixels you click.,"Nástroj plechovka barvy vyplní sousední obrazové body, které mají podobnou barvu na hodnotu obrazových bodů, na který klepnete.","Nástroj plechovka barvy vyplní sousedící obrazové body, které mají podobné hodnoty barvy jako bod, na který klepnete.","Nástroj Plechovka barvy vyplní sousední obrazové body, které mají podobnou hodnotu barvy na obrazové body, na které klepnete.",0.238095238095238,smt,1,1_smt,0.14814454317092896|0.24931079149246216|0.21239057183265686|0.33052611351013184|0.2621923089027405
62,The following tasks are things you’ll likely want to accomplish using the geometry classes in ActionScript:,"Následující úlohy jsou věci, pravděpodobně chcete dosáhnout pomocí geometrie tříd v jazyce ActionScript:","Následující úlohy jsou věci, které budete pravděpodobně chtít pomocí tříd geometrie v jazyku ActionScript zrealizovat:","Následující úlohy jsou věci, které zřejmě budete chtít dosáhnout pomocí tříd geometrie v jazyce ActionScript:",0.3529411764705882,smt,1,1_smt,0.1934572160243988|0.27290448546409607|0.19764743745326996|0.34111732244491577|0.28570741415023804
63,Substitutes the standard glyph with the expert-variant glyphs.,Nahradí standardní glyf s expert-variant glyfů.,Nahradí standardní glyf expertní variantou glyfu.,Nahradí standardní glyf glyfy v odborné variantě.,0.5,smt,1,1_smt,0.252633273601532|0.3360958695411682|0.3702157735824585|0.4109484553337097|0.3382202982902527
64,"For a video on creating PDFs from Creative Suite applications, see http://www.adobe.com/go/vid0209 www.adobe.com/go/vid0209.",Video o vytváření PDF ze Creative Suite naleznete v části http://www.adobe.com/go/vid0209 www.adobe.com/go/vid0209.,Video o vytváření PDF z aplikací Creative Suite najdete na http://www.adobe.com/go/vid0209_cz www.adobe.com/go/vid0209_cz.,Video o vytváření PDF z aplikací Creative Suite naleznete na adrese http://www.adobe.com/go/vid0209 www.adobe.com/go/vid0209.,0.1538461538461538,smt,1,1_smt,0.002298870589584112|0.0062149036675691605|0.07576398551464081|0.03397626802325249|0.05214446038007736
65,The result of the blend’s effect on the base color.,Výsledek prolnutí 's efekt na základní barvu.,Výsledek aplikace efektu prolnutí na základní barvu.,Výsledek efektu prolnutí na základní barvu.,0.5714285714285714,smt,1,1_smt,0.11851122975349426|0.2010297179222107|0.4709125757217407|0.3318171501159668|0.2675895690917969
66,The main application file with the C# Windows Forms interface.,Hlavní soubor aplikace v c # Windows Forms rozhraní.,Hlavní soubor aplikace s rozhraním C# Windows Forms.,Hlavní soubor aplikace s rozhraním C# Windows Forms.,0.3,smt,1,1_smt,0.10496263206005096|0.19372859597206116|0.3140382468700409|0.262647420167923|0.188568577170372
67,Return to to see the edited version of the sound file in the Library panel.,Chcete-li se vrátit k zobrazení upravené verze zvukového souboru v panelu knihovna.,Vraťte se do aplikace a zobrazte upravenou verzi zvukového souboru v panelu Knihovna.,Vraťte se do aplikace a zobrazte upravenou verzi zvukového souboru v panelu Knihovna.,0.5,smt,1,1_smt,0.1342787742614746|0.22987501323223114|0.31060993671417236|0.31392791867256165|0.2547953724861145
68,"Using the Pen tool, position the pointer over the endpoint of the open path that you want to connect to another path.","Nástrojem pero, umístěte ukazatel nad koncový bod otevřené cesty, které chcete připojit na jinou cestu.","S nástrojem pero umístěte ukazatel nad koncový bod otevřené cesty, kterou chcete připojit k jiné cestě.","Nástrojem Pero umístěte ukazatel nad koncový bod otevřené cesty, kterou chcete připojit k jiné cestě.",0.2941176470588235,smt,1,1_smt,0.12114723771810532|0.23785340785980225|0.2028919905424118|0.29810675978660583|0.22965507209300995
69,"To export symbols, place a rectangular slice over them.","Chcete-li exportovat symboly, umístěte obdélníkový řez nad nimi.","Chcete-li exportovat symboly, umístěte na ně obdélníkový řez.","Chcete-li exportovat symboly, umístěte přes ně obdélníkový řez.",0.3,smt,1,1_smt,0.02143929712474346|0.0729648619890213|0.08425822854042053|0.14093327522277832|0.12786149978637695
70,Changes the order in which the Select tool selects.,"Změní pořadí, ve kterém se vybere nástroj pro výběr.","Změní pořadí, ve kterém nástroj pro výběr vybírá.","Změní pořadí, ve kterém nástroj pro výběr provádí výběr.",0.2727272727272727,smt,1,1_smt,0.06551430374383926|0.14742673933506012|0.31969958543777466|0.21503598988056183|0.16559924185276031
71,"For information on printing from SWF files at runtime using ActionScript 3.0, see “Printing” in Programming ActionScript 3.0.",Informace o tisku ze souborů SWF za běhu pomocí jazyka ActionScript 3.0 najdete v tématu „tisk“ v dokumentu programování v jazyce ActionScript 3.0.,Další informace o tisku ze souborů SWF za běhu pomocí jazyka ActionScript 3.0 najdete v tématu „Printing“ (Tisk) v příručce Programming ActionScript 3.0 (Programování v ActionScriptu 3.0).,Informace o tisku ze souborů SWF za běhu programu pomocí jazyka ActionScript 3.0 najdete v tématu „Tisk“ v dokumentu Programování v jazyce ActionScript 3.0.,0.037037037037037,smt,1,1_smt,0.1421528160572052|0.23720405995845795|0.12416595220565796|0.28125888109207153|0.2547946572303772
72,The selected mesh is highlighted with a red box in the lower section of the panel.,Vybrané sítě zvýrazněno červené pole v dolní části panelu.,Vybraná mřížka se ve spodní části panelu zvýrazní pomocí červeného rámečku.,Vybraná síť se zvýrazní červeným polem v dolní části panelu.,0.5454545454545454,smt,1,1_smt,0.18418408930301666|0.2932659089565277|0.33827105164527893|0.3355904817581177|0.2911651134490967
73,"The required elements for establishing the validity of a signature include the signing certificate chain, certificate revocation status, and possibly a timestamp.","Požadované prvky pro stanovení platnosti podpisu patří řetězec podpisového certifikátu, certifikát, takže se může stát, že stav odvolání časových razítek.","Mezi prvky, vyžadované pro zjištění platnosti podpisu, patří řetěz podpisového certifikátu, stav odvolání certifikátu a případně časové razítko.","Požadované prvky pro stanovení platnosti podpisu zahrnují řetězec podpisového certifikátu, stav odvolání certifikátu, popř. časové razítko.",0.5789473684210527,smt,1,1_smt,0.44889384508132935|0.5691643357276917|0.41375818848609924|0.6020775437355042|0.5522385239601135
74,"When Both Sides is selected, a dialog box appears after the first sides are scanned.","Když je vybraný Sides, objeví se dialogové okno po prvním strany jsou prohledávány.",Když vyberete volbu Obě strany otevře se po naskenování prvních stran dialogové okno.,"Když je vybraná možnost Obě strany, po naskenování první stránky se objeví dialogové okno.",0.75,smt,1,1_smt,0.49124786257743835|0.5802680850028992|0.5881860256195068|0.6196531057357788|0.55784010887146
75,"Click the right-pointing arrow to the right of the folder name, or right-click (Windows) or Control-click (Mac OS) a folder name, to navigate to a subfolder.","Klepněte na šipku right-pointing vpravo od názvu složky nebo right-click (Windows) nebo Control-click (Mac os) klepněte na název složky, přejděte do podsložky.","Chcete-li se přesunout k podsložce, klepněte na pravou šipku napravo od názvu složky nebo klepněte pravým tlačítkem (Windows), popř. podržte stisknutou klávesu Control a klepněte (Mac OS) na název složky.","Klepněte na doprava ukazující šipku vpravo od názvu složky nebo na název složky klepněte pravým tlačítkem (Windows) nebo tlačítkem Control (OS Mac), chcete-li přejít do podsložky.",0.4375,smt,1,1_smt,0.2632993757724762|0.37424033880233765|0.313296377658844|0.3952387869358063|0.32129159569740295
76,3. Generate the index.,3. vygenerovat index.,3. Vygenerujte rejstřík.,3. Vygenerujte rejstřík.,0.8,smt,1,1_smt,0.06422082334756851|0.10499034821987152|0.24365411698818207|0.13851186633110046|0.1447979211807251
77,Choosing FreeHand Compatible omits bitmaps and converts gradient fills to solid fills.,Volba Freehandu Compatible vynechání bitmapy a výplně přechodem se převedou na plné výplně.,"Vyberete-li Kompatibilní s FreeHandem, vynechají se bitmapy a výplně přechodem se převedou na plné výplně.",Volba Kompatibilní s FreeHandem vynechá bitmapy a výplně s přechodem se převedou na plné výplně.,0.3125,smt,1,1_smt,0.3669673800468445|0.5302038788795471|0.30439913272857666|0.5388190150260925|0.48218318819999695
78,"Illustrator adds the high (153) and low (51) values, to end up with a new value (204).","Illustrator přidá vysoké a nízké (153) (51), chcete-li dostat novou hodnotu (204).","Illustrator sečte nejvyšší (153) a nejnižší (51) hodnoty, a dostane novou hodnotu (204).",Aplikace Illustrator přidá vysoké (153) a nízké (51) hodnoty a vznikne nová hodnota (204).,0.4285714285714285,smt,1,1_smt,0.2739899158477783|0.37065979838371277|0.3702908456325531|0.39340487122535706|0.3387613594532013
79,"In InDesign, choose Open Package from the Assignments panel menu, and then double-click the package file.","V aplikaci InDesign, vyberte Musixtex z nabídky panelu úlohy a pak double-click souboru balíčku.",V aplikaci InDesign z nabídky panelu Úlohy zvolte Otevřít balíček a pak poklepejte na soubor balíčku.,V aplikaci InDesign vyberte v nabídce Úlohy možnost Otevřít balíček a poklepejte na souboru balíčku.,0.5625,smt,1,1_smt,0.20580428838729858|0.31333011388778687|0.23972846567630768|0.35160744190216064|0.284878134727478
80,"If you deselect the work path without saving it and start drawing again, a new path will replace the existing one.","Pokud zrušíte zaškrtnutí políčka pracovní cesta bez uložení a kreslení, nová cesta nahradí stávající.","Pokud zrušíte výběr pracovní cesty bez jejího uložení a začnete znovu kreslit, stávající cesta se nahradí novou cestou.","Pokud zrušíte výběr pracovní cesty bez jejího uložení a začnete opět kreslit, nová cesta nahradí tu stávající.",0.4210526315789473,smt,1,1_smt,0.1469375342130661|0.28685325384140015|0.24246342480182648|0.3353832960128784|0.2747243642807007
81,"To turn on Horizontal or Vertical Center Alignment, select Horizontal or Vertical Center Alignment or both.","Chcete-li zapnout vodorovné nebo svislé zarovnání na střed, vyberte vodorovné nebo svislé zarovnání na střed nebo obojí.","Chcete-li zapnout vodorovné nebo svislé zarovnání na střed, vyberte Vodorovné zarovnání na střed, Svislé zarovnání na střed, nebo obě volby.","Chcete-li zapnout vodorovné nebo svislé zarovnání na střed, vyberte vodorovné zarovnání na střed, svislé zarovnání na střed, nebo obojí.",0.217391304347826,smt,1,1_smt,0.040829338133335114|0.10451886057853699|0.12131567299365997|0.21567344665527344|0.13869352638721466
82,"For more information on event management, see <<missing xref>>.","Další informace o události správy, viz & lt; & lt; missing xref & gt; & gt;.",Další informace o správě událostí viz <<missing xref>>.,Další informace o správě událostí viz <<missing xref>>.,1.0,smt,1,1_smt,0.7009851932525635|0.7620164752006531|0.8119093775749207|0.7627498507499695|0.7474063634872437
83,"To select the entire group, click the color group icon .","Chcete-li vybrat celou skupinu, klepněte na ikonu skupiny barev.","Chcete-li vybrat celou skupinu, klepněte na ikonu skupiny barev .","Chcete-li vybrat celou skupinu, klepněte na ikonu skupiny barev.",0.0,smt,1,1_smt,-0.03550362586975098|-0.04000896215438843|0.015940066426992416|0.0027607977390289307|0.02682226151227951
84,lets you export sounds with mp3 compression.,Umožňuje exportovat zvuky s kompresí mp 3.,Umožňuje exportovat zvuky s kompresí mp3.,Umožňuje exportovat zvuky s kompresí mp3.,0.2857142857142857,smt,1,1_smt,0.03346827253699303|0.08854398876428604|0.16386663913726807|0.21261662244796753|0.13408276438713074
