index,src,mt,ref,pe,human_score,system,doc_id,sys_doc_id,dp_runs_scores
52,"Under Style Options, select the replacement character or paragraph style, and then click OK.","Wählen Sie unter ""Formatoptionen"" das ErsatzZeichen- oder Absatzformat aus und klicken Sie auf ""OK.""","Wählen Sie unter ""Formatoptionen"" das Ersatzzeichenformat oder Ersatzabsatzformat aus und klicken Sie dann auf ""OK.""","Wählen Sie unter ""Formatoptionen"" das Ersatzzeichen oder Absatzformat aus, und klicken Sie auf ""OK"".",0.1,nmt,1,1_nmt,-0.030169237405061722|-0.016842057928442955|0.01375661138445139|0.020503930747509003|0.030321329832077026
53,"You can use the Highlight Text tool, Cross-Out Text tool, and the Underline Text tool to add comments by themselves or in conjunction with notes.","Mit dem Werkzeug ""Text markieren"", ""Textgrundtext"" und ""Unterstreichen-Werkzeug"" können Sie Anmerkungen einfügen oder in Verbindung mit Anmerkungen einfügen.","Sie können mit dem Hervorheben-, Durchstreichen- und Unterstreichen-Werkzeug Kommentare einzeln oder in Verbindung mit Notizen hinzufügen.","Mit den Werkzeugen ""Text markieren"", ""Text durchstreichen"" und ""Text unterstreichen"" können Sie Anmerkungen einfügen oder Anmerkungen in Verbindung mit Hinweisen einfügen.",0.2758620689655172,nmt,1,1_nmt,0.13485954701900482|0.2814575433731079|0.21819259226322174|0.27654963731765747|0.22223913669586182
54,This option determines the distance between the start of the footnote area (where the footnote divider appears by default) and the first line of footnote text.,Mit dieser Option legen Sie den Abstand zwischen dem Beginn des Fußnotentextes (der Fußnotentrennlinie) und der ersten Textzeile eines Fußnotentextes fest.,"Mit dieser Option legen Sie den Abstand zwischen dem Beginn des Fußnotenbereichs (Stelle, an der die Fußnotentrennlinie standardmäßig erscheint) und der ersten Zeile des Fußnotentextes fest.",Mit dieser Option legen Sie den Abstand zwischen dem Beginn des Fußnotentextes (der Fußnotentrennlinie) und der ersten Textzeile eines Fußnotentextes fest.,0.0,nmt,1,1_nmt,-0.045317523181438446|-0.008334003388881683|0.030090872198343277|0.007472327444702387|0.033210389316082
55,You can also use the Books feature to share styles.,"Sie können auch die Funktion ""Maskieren"" verwenden, um Formate gemeinsam zu nutzen.",Sie können Formate auch mithilfe der Bücher-Funktion in verschiedenen Dokumenten verwenden.,"Sie können auch die Funktion ""Bücher"" verwenden, um Formate gemeinsam zu nutzen.",0.0625,nmt,1,1_nmt,0.02310183271765709|0.06956984847784042|0.042369090020656586|0.09021904319524765|0.08857021480798721
56,"To transform a frame without transforming the content, direct-select the frame, and select all the anchor points.","Wenn Sie einen Rahmen transformieren möchten, ohne ihn zu transformieren, wählen Sie den Rahmen mit dem Direktauswahl-Werkzeug aus und wählen Sie alle Ankerpunkte aus.","Wenn Sie einen Rahmen, nicht aber dessen Inhalt transformieren möchten, wählen Sie den Rahmen mit dem Direktauswahl-Werkzeug aus und markieren Sie alle Ankerpunkte.","Wenn Sie einen Rahmen transformieren möchten, ohne den Inhalt zu transformieren, wählen Sie den Rahmen mit dem Direktauswahl-Werkzeug aus und wählen Sie alle Ankerpunkte aus.",0.0714285714285714,nmt,1,1_nmt,-0.0029530797619372606|0.036112118512392044|0.028721150010824203|0.058397360146045685|0.05960862338542938
57,"If you don't know the email addresses of your recipients, enter your own email address.","Wenn Sie die E-Mail-Adressen Ihrer Empfänger nicht kennen, geben Sie Ihre eigene E-Mail-Adresse ein.","Wenn Sie die E-Mail-Adressen Ihrer Empfänger nicht kennen, geben Sie Ihre eigene E-Mail-Adresse ein.","Wenn Sie die E-Mail-Adressen Ihrer Empfänger nicht kennen, geben Sie Ihre eigene E-Mail-Adresse ein.",0.0,nmt,1,1_nmt,-0.0589776411652565|-0.06034661829471588|0.009750821627676487|-0.03201133757829666|0.0025437157601118088
58,Press the Up Arrow and Down Arrow keys to add and remove sides from the polygon.,"Drücken Sie die Nach-oben- und die Nach-unten-Taste, um Seiten aus dem Polygon hinzuzufügen oder zu entfernen.","Drücken Sie die Nach-oben- oder die Nach-unten-Taste, um die Anzahl der Seiten im Polygon zu erhöhen bzw. zu verringern.","Drücken Sie die Nach-oben- und die Nach-unten-Taste, um Seiten aus dem Polygon hinzuzufügen oder zu entfernen.",0.0,nmt,1,1_nmt,-0.01310073584318161|0.019800541922450066|0.028612690046429634|0.0587492361664772|0.048203565180301666
59,"Enter the value by which you want to multiply that pixel's brightness value, from -999 to +999.","Geben Sie einen Wert zwischen -999 und + 999 ein, um den der Helligkeitswert des Pixels multipliziert werden soll.","Geben Sie den Wert ein, mit dem Sie den Helligkeitswert des Pixels multiplizieren möchten (-999 bis +999).","Geben Sie einen Wert zwischen -999 und + 999 ein, mit dem der Helligkeitswert des Pixels multipliziert werden soll.",0.0952380952380952,nmt,1,1_nmt,0.017027169466018677|0.06272511184215546|0.04025261476635933|0.08025574684143066|0.06638632714748383
60,The sampled color is replaced with transparency in the image.,Die aufgenommenen Farbwerte werden durch die Transparenz im Bild ersetzt.,Die aufgenommene Farbe wird im Bild durch Transparenz ersetzt.,Die aufgenommenen Farbwerte werden durch die Transparenz im Bild ersetzt.,0.0,nmt,1,1_nmt,-0.045001205056905746|-0.039294689893722534|0.019425859674811363|0.0114394910633564|0.03135763853788376
61,Save the file by doing one of the following:,"Speichern Sie die Datei, indem Sie einen der folgenden Schritte durchführen:",Speichern Sie die Datei auf eine der folgenden Weisen:,"Speichern Sie die Datei, indem Sie einen der folgenden Schritte durchführen:",0.0,nmt,1,1_nmt,0.004594962578266859|0.038480594754219055|0.02074223756790161|0.07397954910993576|0.07111097872257233
62,Any HTTP path in a trust configuration file is ignored; only local files can be trusted.,Jeder HTTP-Pfad in einer Trust-Konfigurationsdatei wird ignoriert. Nur lokale Dateien können als vertrauenswürdig eingestuft werden.,"Ein HTTP-Pfad in einer Trust-Konfigurationsdatei wird ignoriert, denn es können nur lokale Dateien als vertrauenswürdig eingestuft werden.",Jeder HTTP-Pfad in einer Trust-Konfigurationsdatei wird ignoriert. Nur lokale Dateien können als vertrauenswürdig eingestuft werden.,0.0,nmt,1,1_nmt,-0.024993570521473885|0.012705210596323013|0.022747481241822243|0.04417499527335167|0.053964726626873016
63,"For a complete version of this topic, click the link below or search complete Help at http://community.adobe.com/help community.adobe.com/help.","Wenn Sie eine erweiterte Fassung zu diesem Thema lesen möchten, klicken Sie auf die Verknüpfung unten oder durchsuchen Sie die komplette Hilfe unter http: / / community.adobe.com / help community.adobe.com / help.","Wenn Sie eine vollständige Fassung zu diesem Thema lesen möchten, klicken Sie auf die Verknüpfung unten oder durchsuchen Sie die komplette Hilfe unter http://community.adobe.com/help community.adobe.com/help.","Wenn Sie eine vollständige Fassung dieses Themas lesen möchten, klicken Sie auf die Verknüpfung unten oder durchsuchen Sie die komplette Hilfe unter http://community.adobe.com/help_de community.adobe.com/help_de.",0.2105263157894736,nmt,1,1_nmt,0.009955303743481636|0.03017760068178177|0.03940751403570175|0.04615522176027298|0.053283415734767914
64,The adjoining corner is the corner on the same axis as the direction you drag.,"Die benachbarte Ecke entspricht der Ecke auf der gleichen Achse wie die Richtung, in die Sie ziehen.","Hierbei wird stets diejenige Ecke mitbewegt, die sich auf derselben Achse befindet, auf der Sie die Ziehbewegung ausführen.","Die benachbarte Ecke entspricht der nächsten Ecke auf der gleichen Achse in der Richtung, in der Sie ziehen.",0.2,nmt,1,1_nmt,0.16984421014785767|0.249958336353302|0.0852731391787529|0.31396573781967163|0.24949301779270172
65,Use GIF files to export drawings and simple animations for use in web pages.,"Verwenden Sie GIF-Dateien, um Zeichnungen und einfache Animationen für die Verwendung in Webseiten zu exportieren.",Sie können Zeichnungen und einfache Animationen zur Verwendung in Webseiten mithilfe von GIF-Dateien exportieren.,"Verwenden Sie GIF-Dateien, um Zeichnungen und einfache Animationen für die Verwendung in Webseiten zu exportieren.",0.0,nmt,1,1_nmt,0.003143083769828081|0.04001401737332344|0.029054105281829834|0.07134966552257538|0.08182188868522644
66,"Once the server receives this string, it can transmit the policy file.","Nachdem der Server diesen String empfängt, kann er die Richtliniendatei übertragen.","Erst nachdem der Server diesen String empfangen hat, kann er die Richtliniendatei senden.","Nachdem der Server diesen String empfängt, kann er die Richtliniendatei übertragen.",0.0,nmt,1,1_nmt,-0.0169965997338295|0.007082470692694187|0.02411036379635334|0.04957089200615883|0.058740414679050446
67,"Selected custom images must reside in the application site, and their paths must be relative to the site root.",Ausgewählte benutzerdefinierte Bilder müssen sich in der Anwendungssite befinden und ihre Pfade müssen relativ zum Site-Stammordner sein.,Ausgewählte benutzerdefinierte Bilder müssen sich auf der Anwendungswebsite befinden und mit einem relativen Pfad zum Stammordner der Website angegeben werden.,"Ausgewählte benutzerdefinierte Bilder müssen sich in der Anwendungssite befinden, und ihre Pfade müssen relativ zum Site-Stammordner sein.",0.0526315789473684,nmt,1,1_nmt,0.022921621799468994|0.1120060533285141|0.06244831159710884|0.1338074952363968|0.10281813144683838
68,"If you select the rightmost column, the width of the entire table changes, and all the columns grow wider or narrower proportionately.","Wenn Sie die Spalte ganz rechts auswählen, wird die gesamte Tabelle geändert, und alle Spalten werden proportional vergrößert oder verkleinert.","Wenn es sich bei der Auswahl um die Spalte ganz rechts handelt, ändert sich die Gesamtbreite der Tabelle und alle Spalten werden proportional breiter oder schmaler.","Wenn Sie die Spalte ganz rechts auswählen, wird die gesamte Tabelle geändert, und alle Spalten werden proportional vergrößert oder verkleinert.",0.0,nmt,1,1_nmt,0.0315018966794014|0.0780235230922699|0.060799408704042435|0.10521163791418076|0.08963227272033691
69,The Default compression option uses the global compression settings in the Publish Settings dialog box when you export your SWF file.,"Bei der Option ""Standardkomprimierungsoption"" werden die globalen Komprimierungseinstellungen im Dialogfeld ""Einstellungen für Veröffentlichungen"" verwendet, wenn Sie die SWF-Datei exportieren.","Wenn Sie die Komprimierungsoption ""Standard"" wählen, verwendet Flash beim Exportieren der SWF-Datei die globalen Komprimierungseinstellungen, die Sie im Dialogfeld ""Einstellungen für Veröffentlichungen"" festgelegt haben.","Bei der Option ""Standardkomprimierungsoption"" werden die globalen Komprimierungseinstellungen im Dialogfeld ""Einstellungen für Veröffentlichungen"" verwendet, wenn Sie die SWF-Datei exportieren.",0.0,nmt,1,1_nmt,-0.01575976237654686|0.008790933527052402|0.0388714075088501|0.04408413916826248|0.05208244174718857
70,Streaming video with Flash Media Server or FVSS provides the following advantages over embedded and progressively downloaded video:,Streaming-Video mit Flash Media Server oder FVSS bietet die folgenden Vorteile für das eingebettete und progressive Herunterladen von Video:,Das Streaming von Videos mit Flash Media Server oder FVSS hat gegenüber eingebetteten Videos und dem progressiven Herunterladen von Videos folgende Vorteile:,Streaming-Video mit Flash Media Server oder FVSS bietet die folgenden Vorteile gegenüber eingebettetem und schrittweise heruntergeladenem Video:,0.3333333333333333,nmt,1,1_nmt,0.031249456107616425|0.10737481713294983|0.06884811818599701|0.13661827147006989|0.10966339707374573
71,See Comment on 3D designs.,Siehe Kommentar zu 3D-Entwürfen.,Weitere Informationen hierzu erhalten Sie unter Kommentar zu 3D-Entwürfen.,"Siehe ""Kommentar zu 3D-Entwürfen"".",0.2857142857142857,nmt,1,1_nmt,0.06219922751188278|0.13107624650001526|0.17482666671276093|0.18710912764072418|0.14768101274967194
72,"If the artwork does not contain transparency, the document will not be flattened and the flattening settings are not relevant.","Wenn das Bildmaterial keine Transparenz enthält, wird das Dokument nicht reduziert und die Reduzierungseinstellungen sind nicht relevant.","Wenn das Bildmaterial keine Transparenz enthält, bleiben die Reduzierungseinstellungen unberücksichtigt und das Dokument wird ohne Reduzierung gedruckt.","Wenn das Bildmaterial keine Transparenz enthält, wird das Dokument nicht reduziert und die Reduzierungseinstellungen sind nicht relevant.",0.0,nmt,1,1_nmt,0.001191172283142805|0.04647288843989372|0.040491264313459396|0.08406980335712433|0.07318761199712753
73,"For more information, see Function scope.",Weitere Informationen finden Sie unter Funktionsbereich.,Weitere Informationen finden Sie unter Gültigkeitsbereich von Funktionen.,"Weitere Informationen finden Sie unter ""Funktionsbereich"".",0.2222222222222222,nmt,1,1_nmt,0.005439851898699999|0.04393146559596062|0.1093718484044075|0.07421182841062546|0.06721560657024384
74,Exact exactly replaces each current color with the specified new color.,"Mit ""Exakt"" werden die einzelnen aktuellen Farben exakt durch die angegebene neue Farbe ersetzt.","Mit ""Exakt"" wird jede aktuelle Farbe genau durch die festgelegte neue Farbe ersetzt.","Mit ""Exakt"" werden die einzelnen aktuellen Farben exakt durch die angegebene neue Farbe ersetzt.",0.0,nmt,1,1_nmt,-0.03103250451385975|-0.011247554793953896|0.01948714628815651|0.01962573640048504|0.04252529889345169
75,"When you use Speex codec (available starting in Flash Player 10 and Adobe AIR 1.5), you can only use 16 kHz.","Wenn Sie Speex-Codec verwenden (verfügbar ab Flash Player 10 und Adobe AIR 1.5), können Sie nur 16 kHz verwenden.","Wenn Sie den Speex-Codec verwenden (verfügbar ab Flash Player 10 und Adobe AIR 1.5), können Sie nur 16 kHz verwenden.","Wenn Sie Speex-Codec verwenden (verfügbar ab Flash Player 10 und Adobe AIR 1.5), können Sie nur 16 kHz verwenden.",0.0,nmt,1,1_nmt,-0.032979391515254974|-0.027675291523337364|0.01626107655465603|-0.005266665946692228|0.015744173899292946
76,Commands and Command Panels folders are located in the Configuration folder in the Fireworks application folder and also in your user‑specific Fireworks configuration folder.,"Die Ordner ""Commands"" und ""Command Panels"" befinden sich im Ordner ""Configuration"" des Fireworks-Anwendungsordners und auch in einem unternehmensspezifischen Fireworks-Ordner.","Die Ordner mit den Bezeichnungen ""Commands"" und ""Command Panels"" befinden sich im Konfigurationsordner, der wiederum im Fireworks-Anwendungsordner gespeichert ist, sowie in Ihrem benutzerspezifischen Fireworks-Konfigurationsordner.","Die Ordner ""Commands"" und ""Command Panels"" befinden sich im Ordner ""Configuration"" des Fireworks-Anwendungsordners und auch in Ihrem benutzerspezifischen Fireworks-Konfigurationsordner.",0.1153846153846153,nmt,1,1_nmt,0.024432769045233727|0.06629778444766998|0.045938268303871155|0.1068042665719986|0.08971112966537476
77,Choose Clear Attributes Not Defined By Style from the Cell Styles panel menu.,"Wählen Sie im Menü des Zellenformatebedienfelds die Option ""Nicht vom Stil definierte Attribute löschen.""","Wählen Sie im Menü des Zellenformatbedienfelds die Option ""Nicht vom Stil definierte Attribute löschen.""","Wählen Sie im Menü des Zellenformatebedienfelds die Option ""Nicht vom Stil definierte Attribute löschen"".",0.0,nmt,1,1_nmt,-0.052343521267175674|-0.027099041268229485|0.016138913109898567|0.006351354997605085|0.021122105419635773
