index,src,mt,ref,dp_runs_scores,pe,lp,human_score,system,doc_id,sys_doc_id
75,"Alle 24 Stunden, mindestens 1 Tag, bis die Heilung erfolgt ist.","Every 24 hours, at least 1 day, until healing is achieved.","Every 24 hours, at least 1 day, until healing is achieved.",[0.011388810351490974],"Every 24 hours, at least 1 day, until healing is achieved.",de-en,0.0,smt,1,1_smt
76,Bonviva 3 mg Injektionslösung in einer Fertigspritze ist eine Lösung zur intravenösen Injektion durch medizinisches Fachpersonal.,Bonviva 3 mg solution for injection in pre-filled syringes is a solution for intravenous injection by a healthcare provider.,Bonviva 3 mg solution for injection in pre-filled syringes is a solution for intravenous injection by a health care professional.,[0.01221003569662571],Bonviva 3 mg solution for injection in pre-filled syringes is a solution for intravenous injection by a healthcare provider.,de-en,0.0,smt,1,1_smt
77,50 zehn Tage nach der Behandlung sein Maximum.,50 for ten days after treatment to exceed.,"Most often, OHSS occurs after hormonal treatment has been discontinued and reaches its maximum at about seven to ten days following treatment.",[0.37827274203300476],50 reaches it maximum 10 days after the treatment.,de-en,0.7,smt,1,1_smt
78,"Die Behandlung mit Rebif sollte abgebrochen werden, wenn eine Gelbsucht oder andere klinische Symptome einer Leberfunktionsstörung auftreten (siehe Abschnitt 4.4).",Treatment with Rebif should be stopped if icterus or other clinical symptoms of liver dysfunction appear (see section 4.4).,Treatment with Rebif should be stopped if icterus or other clinical symptoms of liver dysfunction appear (see section 4.4).,[0.009804320521652699],Treatment with Rebif should be stopped if icterus or other clinical symptoms of liver dysfunction appear (see section 4.4).,de-en,0.0,smt,1,1_smt
79,Was Extavia enthält − Der Wirkstoff ist Interferon beta-1b.,What Extavia contains − The active substance is interferon beta-1b.,What Extavia conta ins − The active substance is interferon beta-1b.,[0.017163993790745735],What Extavia contains − The active substance is interferon beta-1b.,de-en,0.0,smt,1,1_smt
80,"Veraliprid ist ein Benzamid-Neuroleptikum, das für die Behandlung vasomotorischer Symptome im Zusammenhang mit der Menopause indiziert ist.","veralipride is a Benzamid-Neuroleptikum, is indicated for the treatment of vasomotor symptoms associated with the menopause.",Veralipride is a benzamide neuroleptic medicine indicated in the treatment of vasomotor symptoms associated with the menopause.,[0.12670400738716125],Veralipride is a benzamide neuroleptic medicine indicated in the treatment of vasomotor symptoms associated with the menopause.,de-en,0.2222222222222222,smt,1,1_smt
81,Welches Risiko ist mit Azarga verbunden?,What is the risk associated with Azarga?,What is the risk associated with Azarga?,[0.00869548786431551],What is the risk associated with Azarga?,de-en,0.0,smt,1,1_smt
82,"Deshalb ist es am besten, wenn Sie Xyrem zu einer festgelegten Zeit (2 bis 3 Stunden) nach einer Mahlzeit einnehmen.","Therefore, it is best to take Xyrem if you have a set time (2-3 hours) after meals.","Therefore, it is best to take Xyrem at set times well after a meal (two-three hours).",[0.11857238411903381],"Therefore, it is best to take Xyrem at a set time (2-3 hours) after meals.",de-en,0.1578947368421052,smt,1,1_smt
83,Pradaxa kann zu oder unabhängig von den Mahlzeiten eingenommen werden.,Pradaxa can be taken with or without food.,Pradaxa can be taken with or without food.,[0.008840011432766914],Pradaxa can be taken with or without food.,de-en,0.0,smt,1,1_smt
84,beschleunigte Atmung sowie Kältegefühl oder Unwohlsein.,"mental status, rapid breathing, increased and feeling cold or uncomfortable.","Very rare side effects (likely to occur in less than 1 per 10,000).",[0.2868839502334595],"Mental status, rapid breathing, increased and feeling cold or uncomfortable.",de-en,0.0,smt,1,1_smt
85,Revlimid sollte jeden Tag etwa um dieselbe Zeit eingenommen werden.,Revlimid should be taken every day at about the same time each.,Revlimid should be taken at around the same time each day.,[0.016529960557818413],Revlimid should be taken every day at about the same time each.,de-en,0.0,smt,1,1_smt
86,"Mit einer abgeschirmten Spritze die erforderliche Radioaktivität von bis zu 1,8 GBq Natrium(99mTc)pertechnetat-Injektionslösung (mit Natriumchlorid-Injektionslösung, 0,9% m/V, auf ein Gesamtvolumen von 1 ml verdünnt) in die abgeschirmte Durchstechflasche geben.","With a abgeschirmten syringe until the required number of radioactivity of up to 1.8 GBq of sodium pertechnetate (99mTc) solution for injection (with sodium chloride, 0.9% w / v solution, to make a total volume of 1 ml) diluted into the vial inactivation.","Using a shielded syringe, inject the required radioactivity of up to 1.8 GBq of sodium pertechnetate (99mTc) solution for injection, (diluted as appropriate with sodium chloride 0.9% w/ v solution for injection to a total of 1 ml) into the shielded vial.",[0.15905135869979858],"With a shielded syringe until the required number of radioactivity of up to 1.8 GBq of sodium pertechnetate (99mTc) solution for injection (with sodium chloride, 0.9% w / v solution, to make a total volume of 1 ml) diluted into the vial inactivation.",de-en,0.0196078431372549,smt,1,1_smt
87,Eine Kapsel enthält 10 mg Zaleplon.,Each capsule contains 10 mg of zaleplon.,Each capsule contains 10 mg of zaleplon.,[0.008773492649197578],Each capsule contains 10 mg of zaleplon.,de-en,0.0,smt,1,1_smt
88,Die separaten Hinweise zur Handhabung des Pens müssen gewissenhaft befolgt werden.,The separate instructions for using the pen must be followed carefully.,The separate instructions for using the pen must be followed carefully.,[0.009246155619621277],The separate instructions for using the pen must be followed carefully.,de-en,0.0,smt,1,1_smt
89,15 Vasodilatatoren ist bei Patienten mit Aorten- oder Mitralklappenstenose oder obstruktiver hypertropher Kardiomyopathie besondere Vorsicht angezeigt.,"15 other vasodilators, special caution is indicated in patients suffering from aortic or mitral stenosis, special caution should be exercised.","As with other vasodilators, special caution is indicated in patients suffering from aortic or mitral stenosis, or obstructive hypertrophic cardiomyopathy.",[0.4266657531261444],15 Special caution should be exercised in patients suffering from aortic or mitral stenosis who are taking Vasodilators,de-en,0.6111111111111112,smt,1,1_smt
90,11 Pharmakogenomik Die Auswirkung bekannter Polymorphismen der Cytidin-Deaminase auf den Metabolismus von Azacitidin wurde nicht speziell untersucht.,11 Pharmakogenomik The effect of known cytidine deaminase infected with the metabolism of azacitidine has not been specifically studied.,Pharmacogenomics The effect of known cytidine deaminase polymorphisms on azacitidine metabolism has not been formally investigated.,[0.13824306428432465],11 Pharmacogenomics. The effect of known polymorphisms of the cytidine deaminase infected the metabolism of azacitidine has not been specifically studied.,de-en,0.2608695652173913,smt,1,1_smt
91,Schwangerschaft Es liegen keine hinreichenden Daten für die Anwendung von GANFORT bei Schwangeren vor.,Pregnancy There are no adequate data from the use of GANFORT in pregnant women.,Pregnancy There are no adequate data from the use of GANFORT in pregnant women.,[0.011861244216561317],Pregnancy. There are no adequate data from the use of GANFORT in pregnant women.,de-en,0.0625,smt,1,1_smt
92,"Tetranoriloprost ist pharmakologisch inaktiv, wie in tierexperimentellen Untersuchungen gezeigt wurde.",Tetranoriloprost inactive in animal studies has been shown.,Tetranor-iloprost is pharmacologically inactive as shown in animal experiments.,[0.2916845977306366],Tetranor-iloprost is pharmacologically inactive as has been shown in animal studies.,de-en,0.5833333333333334,smt,1,1_smt
93,"Erkrankungen der Atemwege, des Brustraums und Mediastinums: Häufig:","Respiratory, thoracic and mediastinal disorders Common:","Respiratory, thoracic and mediastinal disorders:",[0.020709937438368797],"Respiratory, thoracic and mediastinal disorders Common:",de-en,0.0,smt,1,1_smt
94,Allgemeine Erkrankungen und Beschwerden am Verabreichungsort Orgalutran kann an der Injektionsstelle eine lokale Hautreaktion (vorwiegend Rötung mit oder ohne Schwellung) hervorrufen.,"General disorders and administration site conditions Orgalutran injection site can cause a local skin reaction (predominantly redness, with or without swelling).","General disorders and administration site conditions Orgalutran may cause a local skin reaction at the site of injection (predominantly redness, with or without swelling).",[0.02484932541847229],"General sickness snd disorders and administration site. Orgalutran can cause a local skin reaction at the injection site (predominantly redness, with or without swelling).",de-en,0.3103448275862069,smt,1,1_smt
95,"Es wurde eine Reduzierung des relativen Risikos von 61% nach 2 Jahren beobachtet (p = 0,0006).",There was a reduction of relative risk reduction of 61% was observed after 2 years of age (p = 0.0006]).,A relative risk reduction of 61% was observed after 2 years (p=0.0006).,[0.1341259479522705],A reduction of relative risk reduction of 61% was observed after 2 years of age (p = 0.0006]).,de-en,0.0869565217391304,smt,1,1_smt
96,"Der arzneilich wirksame Bestandteil in Noxafil, Posaconazol, ist ein Antimykotikum aus der Gruppe der Triazole.","The active substance in Noxafil, posaconazole, is an antifungal that the triazoles.","The active substance in Noxafil, posaconazole, is an antifungal medicine that belongs to the triazoles group.",[0.11800424009561539],"The active substance in Noxafil, posaconazole, is an antifungal from the triazole group.",de-en,0.1875,smt,1,1_smt
97,Das Arzneimittel darf nicht im Abwasser oder Haushaltsabfall entsorgt werden.,This medicinal product should be disposed of in accordance with local requirements.,Insulatard should not be disposed of via wastewater or household waste.,[0.0822141170501709],This medicinal product should not be disposed of in sewage or with household waste.,de-en,0.3333333333333333,smt,1,1_smt
98,Insulin Human Winthrop Rapid gibt es in Durchstechflaschen mit 5 ml Lösung (500 I.E.).,Insulin Human Winthrop Rapid is supplied in vials containing 5 ml solution (500 IU).,432 Insulin Human Winthrop Rapid is supplied in vials containing 5 ml solution (500 IU).,[0.011613947339355946],Insulin Human Winthrop Rapid is supplied in vials containing 5 ml solution (500 IU).,de-en,0.0,smt,1,1_smt
99,"75% des Insulin lispro in Humalog Mix25 liegt als Suspension mit Protamin- sulfat vor, weshalb seine Wirkung verlängert ist.","75% of the insulin lispro in Humalog Mix25 is presented as a suspension with a soluble stent-graft, so that its action is prolonged.","75% of the insulin lispro in Humalog Mix25 Pen is available in a suspension together with protamine sulphate, so that its action is prolonged.",[0.07684686034917831],75% of the insulin lispro in Humalog Mix25 is available in a suspension together with protamine sulphate.,de-en,0.6842105263157895,smt,1,1_smt
100,In dieser 26-wöchigen offenen Studie erhielten 33 MPS-1- Patienten eines von 4 Aldurazyme-Dosierungsschemata:,In this 26-week open-label study of 33 MPS-1- patients received a dose of 4 Aldurazyme-Dosierungsschemata:,"In this 26-week open label study, 33 MPS1 patients received 1 of 4 dose regimens of Aldurazyme:",[0.17910194396972656],"In this 26-week open-label study, 33 MPS-1- patients received a dose of 4 aldurazyme dosage regimens:",de-en,0.2222222222222222,smt,1,1_smt
